,open,high,low,close,volume,symbol
2019-01-11,83.82,83.98,83.78,83.89,19793338.0,HYG
2019-01-10,83.66,84.21,83.55,84.16,50519956.0,HYG
2019-01-09,83.85,84.01,83.79,83.83,40909438.0,HYG
2019-01-08,83.39,83.74,83.26,83.73,30794952.0,HYG
2019-01-07,82.58,83.19,82.57,83.19,38127555.0,HYG
2019-01-04,81.67,82.495,81.57,82.39,38753963.0,HYG
2019-01-03,80.91,81.155,80.781,81.03,32776581.0,HYG
2019-01-02,80.72,81.11,80.65,80.99,26977398.0,HYG
2018-12-31,81.19,81.33,81.0931,81.1,14154031.0,HYG
2018-12-28,80.99,81.32,80.85,81.04,30106397.0,HYG
2018-12-27,80.49,80.975,80.38,80.92,31806085.0,HYG
2018-12-26,79.73,80.97,79.55,80.97,25010288.0,HYG
2018-12-24,80.23,80.35,79.63,79.63,18853613.0,HYG
2018-12-21,80.59,80.925,80.1,80.23,56294977.0,HYG
2018-12-20,81.07,81.19,80.01,80.63,68796068.0,HYG
2018-12-19,82.12,82.26,81.24,81.34,32062703.0,HYG
2018-12-18,82.36,82.43,81.9,82.08,25284304.0,HYG
2018-12-17,83.09,83.16,82.55,82.62,24124903.0,HYG
2018-12-14,83.37,83.48,83.1,83.16,16397613.0,HYG
2018-12-13,83.5,83.6,83.43,83.51,15859221.0,HYG
2018-12-12,83.32,83.59,83.29,83.31,17571528.0,HYG
2018-12-11,83.18,83.26,82.97,83.04,19243943.0,HYG
2018-12-10,82.82,82.955,82.56,82.89,23434666.0,HYG
2018-12-07,83.26,83.385,82.825,82.83,28901228.0,HYG
2018-12-06,82.85,83.09,82.72,82.99,27661898.0,HYG
2018-12-04,83.63,83.7063,83.2,83.28,32066498.0,HYG
2018-12-03,83.65,83.83,83.5,83.8,27052900.0,HYG
2018-11-30,83.56,83.74,83.5501,83.6,15081048.0,HYG
2018-11-29,83.59,83.89,83.54,83.77,17927859.0,HYG
2018-11-28,83.11,83.77,83.06,83.75,23513110.0,HYG
2018-11-27,82.94,83.07,82.87,83.06,14370736.0,HYG
2018-11-26,83.03,83.14,82.91,83.1,19807132.0,HYG
2018-11-23,82.83,82.9,82.71,82.71,9708072.0,HYG
2018-11-21,83.17,83.34,83.07,83.17,16560369.0,HYG
2018-11-20,82.78,82.965,82.7,82.75,21901913.0,HYG
2018-11-19,83.05,83.24,82.895,83.01,36567252.0,HYG
2018-11-16,83.16,83.3,83.0,83.27,64912778.0,HYG
2018-11-15,83.19,83.52,82.99,83.52,32332563.0,HYG
2018-11-14,83.81,83.99,83.3402,83.54,44747748.0,HYG
2018-11-13,83.86,84.015,83.63,83.7,22907605.0,HYG
2018-11-12,84.33,84.41,83.81,83.84,22319598.0,HYG
2018-11-09,84.67,84.68,84.28,84.36,20869262.0,HYG
2018-11-08,84.85,85.08,84.82,84.84,20677509.0,HYG
2018-11-07,84.64,85.07,84.635,85.05,26155494.0,HYG
2018-11-06,84.41,84.56,84.38,84.56,14675515.0,HYG
2018-11-05,84.27,84.44,84.23,84.34,12299552.0,HYG
2018-11-02,84.42,84.53,84.14,84.27,19675811.0,HYG
2018-11-01,84.09,84.41,84.0,84.32,33115675.0,HYG
2018-10-31,84.45,84.59,84.35,84.35,23047946.0,HYG
2018-10-30,84.17,84.35,83.985,84.35,24105256.0,HYG
2018-10-29,84.4,84.44,84.04,84.15,23379432.0,HYG
2018-10-26,84.31,84.53,84.165,84.23,27424103.0,HYG
2018-10-25,84.61,84.67,84.425,84.61,29513680.0,HYG
2018-10-24,84.88,84.92,84.41,84.44,23827773.0,HYG
2018-10-23,84.65,84.9,84.55,84.86,20873220.0,HYG
2018-10-22,85.1,85.15,84.87,84.94,15049861.0,HYG
2018-10-19,85.05,85.07,84.845,84.9,20606366.0,HYG
2018-10-18,85.15,85.19,84.85,84.85,28653793.0,HYG
2018-10-17,85.26,85.36,85.14,85.21,18739398.0,HYG
