,open,high,low,close,volume,symbol
2019-10-14,20.96,21.35,20.2,20.66,1325702.0,TLRY
2019-10-11,21.09,21.51,20.66,20.96,1819524.0,TLRY
2019-10-10,23.55,23.9,20.59,20.65,3892106.0,TLRY
2019-10-09,24.0,24.53,23.6,23.87,562406.0,TLRY
2019-10-08,23.61,24.96,23.5,23.94,772476.0,TLRY
2019-10-07,24.0,24.58,23.34,24.26,698452.0,TLRY
2019-10-04,24.8,25.49,24.01,24.06,907835.0,TLRY
2019-10-03,24.04,24.98,23.12,24.88,1253300.0,TLRY
2019-10-02,23.8,24.87,22.6,24.05,1877601.0,TLRY
2019-10-01,24.6,24.8921,23.68,24.18,1196573.0,TLRY
2019-09-30,25.93,25.95,24.32,24.74,1297576.0,TLRY
2019-09-27,26.37,27.21,25.75,25.94,1449004.0,TLRY
2019-09-26,27.0,27.24,26.0,26.71,1171746.0,TLRY
2019-09-25,26.66,26.9166,25.87,26.6,1110031.0,TLRY
2019-09-24,28.26,28.31,26.12,26.73,1738346.0,TLRY
2019-09-23,28.93,29.5,27.92,28.19,795447.0,TLRY
2019-09-20,30.23,31.0594,28.98,29.0,1175017.0,TLRY
2019-09-19,30.41,31.07,29.58,29.96,1655418.0,TLRY
2019-09-18,30.62,30.84,30.15,30.48,1005869.0,TLRY
2019-09-17,31.04,31.88,30.28,30.5,1195923.0,TLRY
2019-09-16,31.7,32.77,30.6,30.79,1864076.0,TLRY
2019-09-13,30.88,31.85,30.6916,31.65,1404372.0,TLRY
2019-09-12,29.99,31.39,29.904,30.57,1098872.0,TLRY
2019-09-11,30.2,31.0,29.29,30.71,1587465.0,TLRY
2019-09-10,30.07,31.86,29.07,31.13,1439030.0,TLRY
2019-09-09,32.38,32.5499,30.0,30.15,2610488.0,TLRY
2019-09-06,32.6,33.66,31.255,32.06,2818115.0,TLRY
2019-09-05,30.0,32.75,30.0,32.08,3730299.0,TLRY
2019-09-04,29.79,31.55,27.77,30.0,4531542.0,TLRY
2019-09-03,25.17,30.97,25.15,30.1,4647265.0,TLRY
2019-08-30,26.75,27.14,25.4,25.67,1759775.0,TLRY
2019-08-29,27.75,27.79,26.5,26.74,1561465.0,TLRY
2019-08-28,26.46,27.65,25.52,27.2,1533952.0,TLRY
2019-08-27,28.3,28.49,26.02,26.49,2155077.0,TLRY
2019-08-26,28.44,28.9642,27.83,28.2,1459792.0,TLRY
2019-08-23,29.25,29.6,28.28,28.29,2399714.0,TLRY
2019-08-22,31.53,32.17,29.0,29.01,3596245.0,TLRY
2019-08-21,29.68,32.4,29.58,32.34,3537396.0,TLRY
2019-08-20,30.11,31.39,28.72,29.3,2195022.0,TLRY
2019-08-19,31.67,31.85,28.9,29.93,3965727.0,TLRY
2019-08-16,35.5,35.77,30.58,31.31,4740225.0,TLRY
2019-08-15,37.62,37.9,34.51,35.12,2893426.0,TLRY
2019-08-14,41.16,42.17,38.59,39.04,3721954.0,TLRY
2019-08-13,43.2,46.2499,42.8645,46.02,4088608.0,TLRY
2019-08-12,42.47,42.75,41.54,42.46,868445.0,TLRY
2019-08-09,43.61,44.65,42.3,42.57,1265496.0,TLRY
2019-08-08,42.8,44.33,42.1,43.89,827156.0,TLRY
2019-08-07,41.54,42.5189,41.2193,41.93,577542.0,TLRY
2019-08-06,42.3,44.44,41.63,42.53,939429.0,TLRY
2019-08-05,43.03,43.246,41.28,42.29,992480.0,TLRY
2019-08-02,40.93,43.32,40.4,43.24,1229159.0,TLRY
2019-08-01,40.78,41.74,39.9184,40.35,489908.0,TLRY
2019-07-31,40.88,41.3587,40.3,40.82,484275.0,TLRY
2019-07-30,39.6,41.74,39.504,40.76,545589.0,TLRY
2019-07-29,42.14,42.25,39.31,40.64,1073614.0,TLRY
2019-07-26,42.0,42.21,41.1291,42.09,594289.0,TLRY
2019-07-25,42.84,43.4,41.51,41.83,857702.0,TLRY
2019-07-24,42.81,43.51,42.27,42.98,788924.0,TLRY
2019-07-23,42.02,43.44,41.35,42.97,803806.0,TLRY
2019-07-22,43.43,43.89,42.12,42.2,895213.0,TLRY
2019-07-19,43.41,44.1,42.69,43.59,1185405.0,TLRY
2019-07-18,43.87,44.1257,42.69,43.41,1042816.0,TLRY
2019-07-17,44.37,45.48,44.06,44.25,972867.0,TLRY
2019-07-16,44.07,45.1,43.22,44.41,809396.0,TLRY
2019-07-15,43.35,44.3178,42.03,44.22,812706.0,TLRY
2019-07-12,45.0,45.035,43.2,43.34,1479439.0,TLRY
2019-07-11,46.3,46.3624,44.38,45.19,968983.0,TLRY
2019-07-10,45.24,46.67,44.59,45.93,1069971.0,TLRY
2019-07-09,45.08,45.979,44.5458,45.15,743492.0,TLRY
2019-07-08,46.38,48.48,45.1363,45.45,1446734.0,TLRY
2019-07-05,47.25,47.5,46.26,46.98,799966.0,TLRY
2019-07-03,47.85,47.91,46.6,47.74,683841.0,TLRY
2019-07-02,49.49,49.49,46.55,47.39,1377271.0,TLRY
2019-07-01,47.0,49.3168,46.1,49.3,1891677.0,TLRY
2019-06-28,46.75,47.4799,46.3,46.56,978077.0,TLRY
2019-06-27,47.1,48.48,46.0228,46.35,1334444.0,TLRY
2019-06-26,47.16,47.95,46.5207,47.2,1107360.0,TLRY
2019-06-25,48.07,48.8,45.9,46.81,1104765.0,TLRY
2019-06-24,50.81,50.86,46.75,48.03,1999162.0,TLRY
2019-06-21,48.5,51.03,46.2,50.45,4195060.0,TLRY
2019-06-20,45.26,50.2,44.31,49.71,4517134.0,TLRY
2019-06-19,41.2,45.49,41.2,45.47,2670389.0,TLRY
2019-06-18,40.87,41.88,40.55,41.05,1227226.0,TLRY
2019-06-17,39.2,41.95,38.7,40.41,1919153.0,TLRY
2019-06-14,40.43,40.48,38.6971,39.01,1370357.0,TLRY
2019-06-13,42.03,42.76,40.4,40.7,1167191.0,TLRY
2019-06-12,40.5,41.85,39.43,41.82,1702480.0,TLRY
2019-06-11,43.8,43.93,40.14,40.49,2898908.0,TLRY
2019-06-10,44.26,46.65,41.0324,43.14,7322633.0,TLRY
2019-06-07,35.99,38.98,35.31,38.8,2578341.0,TLRY
2019-06-06,35.35,35.95,34.3,35.7,914449.0,TLRY
2019-06-05,37.63,37.99,35.35,35.59,1078223.0,TLRY
2019-06-04,35.05,37.19,34.8,36.5,1583722.0,TLRY
2019-06-03,38.08,38.312,34.25,34.66,2255623.0,TLRY
2019-05-31,38.5,39.47,37.5,38.01,1522040.0,TLRY
